"Point","X","Y","Z"
"766","-159.5618","-10.1598","0"
"767","-159.6484","-11.953","0"
"768","-159.735","-13.7462","0"
"769","-159.8216","-15.5393","0"
"770","-159.9082","-17.3325","0"
"771","-159.9948","-19.1257","0"
"772","-159.9082","-20.9188","0"
"773","-159.8216","-22.712","0"
"774","-159.735","-24.5052","0"
"775","-159.6484","-26.2983","0"
"776","-159.5618","-28.0915","0"
"777","-159.4752","-29.8847","0"
"778","-159.3886","-31.6779","0"
"779","-159.302","-33.471","0"
"780","-159.177","-35.2605","0"
"781","-158.9177","-37.0369","0"
"782","-158.6584","-38.8134","0"
"783","-158.3992","-40.5898","0"
"784","-158.1399","-42.3662","0"
"785","-157.8806","-44.1427","0"
"786","-157.6213","-45.9191","0"
"787","-157.362","-47.6955","0"
"788","-157.1027","-49.472","0"
"789","-156.7403","-51.2282","0"
"790","-156.3117","-52.9716","0"
"791","-155.8831","-54.715","0"
"792","-155.4546","-56.4583","0"
"793","-155.026","-58.2017","0"
"794","-154.5975","-59.945","0"
"795","-154.1689","-61.6884","0"
"796","-153.7404","-63.4318","0"
"797","-153.2912","-65.169","0"
"798","-152.6988","-66.8637","0"
"799","-152.1063","-68.5584","0"
"800","-151.5139","-70.2531","0"
"801","-150.9214","-71.9477","0"
"802","-150.329","-73.6424","0"
"803","-149.7365","-75.3371","0"
"804","-149.1441","-77.0318","0"
"805","-148.5516","-78.7265","0"
"806","-147.8429","-80.3743","0"
"807","-147.0935","-82.0056","0"
"808","-146.344","-83.637","0"
"809","-145.5945","-85.2683","0"
"810","-144.8451","-86.8996","0"
"811","-144.0956","-88.531","0"
"812","-143.3462","-90.1623","0"
"813","-142.5967","-91.7937","0"
"814","-141.7835","-93.392","0"
"815","-140.8851","-94.9463","0"
"816","-139.9867","-96.5006","0"
"817","-139.0883","-98.0549","0"
"818","-138.19","-99.6093","0"
"819","-137.2916","-101.1636","0"
"820","-136.3932","-102.7179","0"
"821","-135.4948","-104.2722","0"
"822","-134.5729","-105.8114","0"
"823","-133.5346","-107.2759","0"
"824","-132.4963","-108.7404","0"
"825","-131.4579","-110.205","0"
"826","-130.4196","-111.6695","0"
"827","-129.3813","-113.134","0"
"828","-128.3429","-114.5985","0"
"829","-127.3046","-116.063","0"
"830","-126.2663","-117.5276","0"
